platform,video_id,video_title,upload_date,views,likes,author,text,like_count,date
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@julianboykin0815,Where did you go to run the code after Claude gave it to you?,1,1762214400
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@sal-kz9nr,Well. NotebookLM and Gemini does much better job.,0,1762214400
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Techn0waay,How do you share the artifacts with team members though? where is that code hosted?,1,1762214400
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@MannyWatkinsBasketball,You think Claude is good for writing scripts for short form content,2,1762214400
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@memm7846,"so for having AI writing articles for various niche websites, you think claude creates better articles that people enjoy more and with greater value, than with ChatGPT?",0,1762214400
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@mufcmusic8514,"What about the fact you have to make new chats and remind it of the old chats via summaries?

Massive L",0,1759536000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Pastelred-q1i,"claude makes my adhd brain less cluttered - chat gpt kind of, sometimes i have to try fix it again and again and at times im getting angry. haha",0,1759536000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@yandisaja2932,i think for now claude is the best ai and the most expensive,1,1759536000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@PereraN,"Great video, little to fast. I had to slow down the playback speed to 0.85x",1,1759536000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@an1k3t-ai,I was always wondering when to use claude. Now I have a reason to use .,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@AlienComedyShort.01,jeff always breaks it down so well,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Dharmeshbhai-dk7,"never heard of claude before, thanks for the heads up",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@mukeshdeep1946,"claude sounds interesting, might try it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@VedanshTripathi-h4r,"never heard of claude before, thanks for the heads up",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@PriyankaKumari-e1t,"claude sounds interesting, might try it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Pardeepsagar-t5r,wow i didnt know ai could do all that 😂,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Lakhan_Desai_777_gamer,"never heard of claude before, thanks for the heads up",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@sxftheart8700,"never heard of claude before, thanks for the heads up",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@AkashSingha-ge5lb,"claude sounds interesting, might try it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Hide_Mode,wow i didnt know ai could do all that 😂,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@durairaj2708,jeff always breaks it down so well,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@VladyslavZadorozhnyy,"to save you up some time:

Based on the transcript, here are key highlights:

1. Setup and Preferences:
- Claude’s default outputs are well-structured and concise, unlike ChatGPT, which often requires custom instructions.
- Recommended settings: enable artifacts and CSV chat suggestions, disable prompt examples. Paid users should connect Google Drive and toggle on the analysis tool for advanced data handling.

2. Artifacts Feature:
- Claude outputs complex work—like blog posts, code, and charts—into a separate artifacts window.
- The speaker demonstrates drafting a blog, generating Google Apps Scripts, and creating charts, showing Claude’s ability to troubleshoot its own errors. 

3. Writing Styles:
- Claude offers preset styles, with “normal” being sufficient for most tasks.
- Custom style emulation (e.g., mimicking a YouTuber’s sarcastic tone) is underwhelming. 

4. Projects Feature:
- Allows context management at both project and chat levels.
- Applied professionally to product marketing: using project-level documents and chat-level examples to maintain consistent newsletter/blog formats.
Interactive Dashboards & Data Visualization: 

5. Claude can convert dense documents into interactive dashboards.
- It handles errors automatically and can adjust layouts based on user feedback.
- Supports data visualization from structured and messy datasets (e.g., transaction analysis, customer segmentation).
Including keywords like “interactive” or “visualize” in prompts improves output.

Conclusion:
Claude can handle 50% of the speaker’s AI workload effectively, offering strong support in professional and personal tasks, especially for those heavily involved in writing, coding, or data visualization. Its ability to manage projects, output artifacts, and visualize data makes it a powerful productivity tool, though some advanced features require payment.",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@taranathb3775,Can I please have the custom instructions that you gave for ChatGPT ❤,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@AbhishekThakur-9648,thanks for breaking this down so well,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@lucky_boy-k5i,i might give claude a try now,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Nobleshine_starshine,i might give claude a try now,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@FejulAli-w7g,claude sounds like a game changer,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@PapaPapa-r4q,didn't know claude was this versatile 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@ournature34,claude sounds like a game changer,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@NasirMaya-f5l,i might give claude a try now,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Sunil-k4y5s,didn't know claude was this versatile 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@TreilangMarwein,thanks for breaking this down so well,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Bassboostedpro801,i might give claude a try now,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@govinddhangar2842,claude sounds like a game changer,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@uzairgourc786-o9n,thanks for breaking this down so well,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@uttam258sharma,finally get why ppl r switching to claude,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@MrTejvant,"The artifacts window makes editing blog drafts so much less messy, I’ll just save a version in AI Carma afterwards to see if it shows up in LLMs.",10,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@ff.editing.master,"never heard of claude before, interesting stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@axomhacker,lol i needed dashboards like this for ages,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@gopalu405,"The artifacts window makes editing blog drafts so much less messy, I’ll just save a version in AI Carma afterwards to see if it shows up in LLMs.",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@kota_wale_6000,"never heard of claude before, interesting stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@YashuYashwanth-u1w,finally get why ppl r switching to claude,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@rangareddy8617,lol i needed dashboards like this for ages,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Cactusfun,"The artifacts window makes editing blog drafts so much less messy, I’ll just save a version in AI Carma afterwards to see if it shows up in LLMs.",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Gsmgagan,"never heard of claude before, interesting stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RanjeetSahni-ex5sj,whoa artifacts sound like a game changer 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SisodiyaBrijarajsinh,finally get why ppl r switching to claude,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RounakPrajapat-t2e,didn't know claude could do all that 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@MRJAGDISH029,"finally figured out what artifacts are, thanks",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Nagra_666,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Masuma_Ahmed,this was super helpful for my projects,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@KeyaBag-x8d,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Kuldeepsinghania2468,didn't know claude could do all that 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Bharubhai54,didn't know claude could do all that 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@vipu_rana,this was super helpful for my projects,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@balabhaigaming4159,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@BossKing-t5k,this was super helpful for my projects,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@ManthanJadhav-w7l,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@army-gaming-143,"finally figured out what artifacts are, thanks",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@cg__star__Rahull_143,didn't know claude could do all that 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@KrishnaGamerz-xj9pn,"finally figured out what artifacts are, thanks",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@taarakmehtakaooltahchashmah-11,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RihanAnsari-it3py,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@moonsparkle_creation01,this was super helpful for my projects,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@anilvishvakarma8068,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@littlegirl-k7m,didn't know claude could do all that 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Amaangour-j3j,"finally figured out what artifacts are, thanks",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Aryan._123_qw,this was super helpful for my projects,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SahilBhabhor-s8l,"claude sounds legit, might check it out",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@PinkuRaj5,didn't know claude could do all that 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Quteboy__ff,"never heard of claude before, cool stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Lillymarshal-pp5se,"jeff always dropping knowledge, makes sense now",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@ChanMia-g6e,interesting take on ai tools 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RiteshPardhan-vt1zp,"jeff always dropping knowledge, makes sense now",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@uniqueartzone-v2g,"whoa claude sounds kinda powerful, i'm intrigued",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@DondapatiSuresh,"never heard of claude before, cool stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@rudrammagamannavar249,interesting take on ai tools 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@vilashgirhepunje2804,"never heard of claude before, cool stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Mahesh-z9y1s,"jeff always dropping knowledge, makes sense now",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@gosa_Vi_King_09,interesting take on ai tools 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@vikram_85029,"never heard of claude before, cool stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@shivam2-11,"never heard of claude before, cool stuff",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@JAHUDHAMHASNPUR,"jeff always dropping knowledge, makes sense now",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RanaDancer2,interesting take on ai tools 🤔,0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@rubydutta4501,"whoa claude sounds kinda powerful, i'm intrigued",0,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Paul-om1zs,"""My name is Jeff"" 🤣",1,1756944000
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@abrarcreates,5:13 I need this background overlay black white dots if someone know where can I find please let me know,0,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@TheB1nary,I used Claude (free) for advice on a complex Windows Server CA migration. Flawless. I tried the same with some of the others - and the results were often...interesting. Very impressed!,1,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@timmyc1974,"Hey Jeff, great videos! Well explained and visually great. Just wanted to ask what do you use for your video animations?",1,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@DJp0rNi,"Does Claude Code (terminal API) offer the same code quality and semantic understanding as the web-based Pro models (Opus 4 / Sonnet 4)?

I'm building an app, and Claude Code seems to generate better code and UI components - but does it actually match or outperform the web models?

Also, could the API be more cost-effective than the $20/month web plan? Just trying to figure out the smarter option on a tight budget.",1,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@VicarJanjua,Lah-tek,0,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@eliasm.zirdehi3073,"Pro sessions max out at 5 hours, but you’re usually hitting the cap after about an hour—then you’ve gotta sit around for another 4 hours before you can jump back in. I’ve asked the company to stretch it to 12 or even 24 hours, but haven’t heard anything. It’s a paid plan—people deserve solid, uninterrupted focus and to actually use the tokens they paid for.",1,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@TOSStarTrek,It is just spyware. All it dose is make you dumber.,0,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@joaocordes8542,"I've also found it to be a great learning tool!
I give it the .pdf files for the books for my CS classes, and ask it to generate illustrations for each chapter/sub-chapter, since I'm more of a visual learner. It's also great at creating interactive flashcards and quizzes.",5,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@mitzrr,i was clapping after seeing all the stuff claude could do haha thank u so much for this!,1,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@amrmostafa1738,"I went through half of the video asking myself, what of those features that Gemini 2.5 pro can’t do better 🧐🧐🧐",1,1754265600
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@theignatpetrov,"Great video and presentation as always. I've been watching your videos for a while and they never disappoint.
I'm subscribed to Claude Pro and it's one of the best investments I've made. I'm a software engineer and it helps me tremendously.",1,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@jeffbeaudoin4544,I like Jasper,1,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@yoozer8741,"Claude feels like a scam. I'm paying for Pro, but I can only work 1–2 hours before hitting a limit. Then I wait 4 hours, get 30 minutes of use… and I'm locked out again. Totally frustrating.",0,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@atomic_vex3344,Is any of this on the mobile version?,3,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@LauraSosa625,"I love how Claude handles complex projects. I use AICarma to track if my brand's popping up in AI chats, and it's been a game-changer for our SEO efforts.",38,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@daedaluxe,"""AI work"" lmao",0,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@samd1757,"Claude tends to fail on making changes some times, but through reiteration i havent run into an issue that couldnt be solved with giving claude a little image capture or error text copy paste.",0,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@feefeee,"That graphic is technically ""over 50%"" but it is abit extreme... 0:05",0,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@celinexu6598,"Thank you for inspiring video.
I tried claud analytic or creating interactive dashboard but non of that work. 
I use a big dataset first. I can see all the code but I am not able to see the real dashboard. I tried the web Claude showing me but I do not have access??? I even use Jupyter notebook try to run the code Claude provide. Still no results….

Then i use a really small excel. I try to let Claud visulize the results but I get a blan page showing ‘loading data…’ all the time

Love to have any suggestions or guidence…
How can create a interactive dashboard via Claude and 
Generate the visual report form excle sheet",0,1751587200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@ZainVerjee-e2c,Good info. But you talk so fast it’s hard to follow. And I can follow fats speakers.,0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@TerrinhaVerde,Have you already tested Perplexity Labs overall comparing to Claude?,0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RaphaelMoura13,"Hello Jeff, still with Claude 4 and so much changes in these 3 last months, the best for writing is still Claude in your opinion? I want to use to write a lot of documents and help me on YouTube as well!",2,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@WaterlooMN,Which one? Claude or ChatGPT for optimizing a LinkedIn Profile?,0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@mrhelmisan,"If i use claude via API, will i get the same output? Or all these you talked in your video only when you use Claude web app?",0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SalimFeasel,Share real-life uses of ChatGPT to save time.,0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@HistoryofBadIdeas,"That's not really a ""dashboard""... but interesting",0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@edoardodepiccoli3004,claude's artifacts are way better than chatgpt's canvas,0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@DataAIGuy,Claude is sick no doubt!,1,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SerkanKabak25,Is Claude the most appropriate for academic content? I’ve noticed its way better than ChatGPT for producing worksheets. I am wondering if there are better AI tools for these kinds of tasks.,1,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@saltynebula,"Wait, hold on, Jeff. It's my first time seeing that Claude projects. Is that a paid feature? I'm using a free plan, is that why i never seen it?

Edit: nvm, I just noticed you said in the video that it's a paid plan.
My bad, it's because I put the video on 2x playback speed lol",1,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@zbechannel,"Hi Jeff, I tried Claude yesterday and I really like the exploring a fascinating concept mode. After I reach the maximum try out as free. I could not find the option or ask Claude to perform treating my chat as exploring a fascinating concept mode. Is this mode only available on limit trial / pro version?",0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@javiyera8273,Awesome!,1,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@i_am_batman_ph,"Hi Jeff! I really find your videos interesting and informative. However, I wanted to know, does all of the data you shared with Claude is privately shared or is consumed by the AI for learning purposes?",0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SimpsonsRuleForever,Amazing tools and amazing video from you!  Thanks.,0,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SpinTherapist,"Thanks for another excellent video.👍 On your prompt about a ""a senior Youtube strategist with over 20 years of experience,"" if such a person existed, it could only be one of the founders! First YT video was posted on April 23, 2005 (""me at the zoo""). 😀",1,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@meriemraju3878,Congrats Jeff you deserve more than 🎉🎉🎉🎉and thank you for the amazing tutorial and explanation 💕💕,1,1748995200
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@SoroushTorkian,LaTeX is pronounced Lay-Tek. 1:27,1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@justdoitjensen,"Hi, can you let us know what the SVG editor/software is in this video?",1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@zarif-automates,"oh man, I'm spending like $500 on AI tools now lmao. Great video",1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Kisstade,"great, but also terrifying!",1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Hahafarm-d4c,"Nội dung quá tâm huyết luôn, sub ngay và luôn!",0,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@RXed_EU,"Very very good video Jeff, you have an extra follower!",1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@Michelle_Nifty,"My goodness, you do such a great job explaining in simple terms how to use these AI tools!",6,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@kuroexmachina,"all of this is great, but all these tools keep any data you enter. so be careful with what you give it access to :))",0,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@AhmadHaidarAbdullah,"I just amazed by how you explained and tell the AI to do as you want, I don't even know how to break down and specify the best output should be, so, even though I use AI, I still confused what the RIGHT answer is should be",1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@MrAhsan99,"I Switched 50% of My AI Work to Claude, Here's Why 

because you wanna become dumb",0,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@juiceman110,"What's better than an AI that fixes its mistakes, is one that never makes those mistakes in the first place...",0,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@ChadWarner,"Great content, pace, and lack of fluff. Really nice work.",1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@nickgogan6654,LaTeX is pronounced “latech” (I used to use it a lot for my undergrad and first job in the industry),1,1746316800
YouTube,RudrWy9uPZE,"I Switched 50% of My AI Work to Claude, Here's Why",20250211,511763,12152,@EgoDude,"Nerdly, LaTeX is pronounced 'lay-tech', as the last letter is a chi.",1,1746316800
